chapterId,sceneIdOrPageId,itemType,audioType,displayText,textToSpeak,targetFileName,assetsPath,deployCnPath,currentExists,priority,notes
"airport","baggageDrop","hotspot","sentence","carry-on","My carry-on goes with me.","baggage-drop--carry-on.mp3","assets/audio/sentences/airport/baggage-drop--carry-on.mp3","deploy-cn/assets/audio/sentences/airport/baggage-drop--carry-on.mp3","true","P1","Learning item example audio."
"airport","baggageDrop","hotspot","word","checked luggage","checked luggage","baggage-drop--checked-luggage.mp3","assets/audio/words/airport/baggage-drop--checked-luggage.mp3","deploy-cn/assets/audio/words/airport/baggage-drop--checked-luggage.mp3","true","P1","Learning item word audio."
"airport","baggageDrop","hotspot","sentence","checked luggage","Checked luggage goes under the plane.","baggage-drop--checked-luggage.mp3","assets/audio/sentences/airport/baggage-drop--checked-luggage.mp3","deploy-cn/assets/audio/sentences/airport/baggage-drop--checked-luggage.mp3","true","P1","Learning item example audio."
"airport","baggageDrop","hotspot","word","conveyor belt","conveyor belt","baggage-drop--conveyor-belt.mp3","assets/audio/words/airport/baggage-drop--conveyor-belt.mp3","deploy-cn/assets/audio/words/airport/baggage-drop--conveyor-belt.mp3","true","P1","Learning item word audio."
"airport","baggageDrop","hotspot","sentence","conveyor belt","The conveyor belt moves the luggage.","baggage-drop--conveyor-belt.mp3","assets/audio/sentences/airport/baggage-drop--conveyor-belt.mp3","deploy-cn/assets/audio/sentences/airport/baggage-drop--conveyor-belt.mp3","true","P1","Learning item example audio."
"airport","baggageDrop","hotspot","word","weight limit","weight limit","baggage-drop--weight-limit.mp3","assets/audio/words/airport/baggage-drop--weight-limit.mp3","deploy-cn/assets/audio/words/airport/baggage-drop--weight-limit.mp3","true","P1","Learning item word audio."
"airport","baggageDrop","hotspot","sentence","weight limit","The suitcase is under the weight limit.","baggage-drop--weight-limit.mp3","assets/audio/sentences/airport/baggage-drop--weight-limit.mp3","deploy-cn/assets/audio/sentences/airport/baggage-drop--weight-limit.mp3","true","P1","Learning item example audio."
"airport","baggageDrop","hotspot","word","fragile","fragile","baggage-drop--fragile.mp3","assets/audio/words/airport/baggage-drop--fragile.mp3","deploy-cn/assets/audio/words/airport/baggage-drop--fragile.mp3","true","P1","Learning item word audio."
"airport","baggageDrop","hotspot","sentence","fragile","This bag has fragile items.","baggage-drop--fragile.mp3","assets/audio/sentences/airport/baggage-drop--fragile.mp3","deploy-cn/assets/audio/sentences/airport/baggage-drop--fragile.mp3","true","P1","Learning item example audio."
"airport","baggageDrop","action","word","drop off","drop off","baggage-drop--drop-off.mp3","assets/audio/words/airport/baggage-drop--drop-off.mp3","deploy-cn/assets/audio/words/airport/baggage-drop--drop-off.mp3","true","P1","Learning item word audio."
"airport","baggageDrop","action","sentence","drop off","I drop off my checked luggage.","baggage-drop--drop-off.mp3","assets/audio/sentences/airport/baggage-drop--drop-off.mp3","deploy-cn/assets/audio/sentences/airport/baggage-drop--drop-off.mp3","true","P1","Learning item example audio."
"airport","baggageDrop","action","dialogue","Your checked luggage is on the conveyor belt.","Your checked luggage is on the conveyor belt.","baggage-drop--drop-off--action-1.mp3","assets/audio/dialogues/airport/baggage-drop--drop-off--action-1.mp3","deploy-cn/assets/audio/dialogues/airport/baggage-drop--drop-off--action-1.mp3","true","P1","Dialogue action audio."
"airport","baggageDrop","npcDialogue","dialogue","Is this suitcase yours?","Is this suitcase yours?","baggage-drop--baggage-staff--npc-1.mp3","assets/audio/dialogues/airport/baggage-drop--baggage-staff--npc-1.mp3","deploy-cn/assets/audio/dialogues/airport/baggage-drop--baggage-staff--npc-1.mp3","true","P1","Dialogue npc audio."
"airport","baggageDrop","npcDialogue","dialogue","Yes, it is mine.","Yes, it is mine.","baggage-drop--baggage-staff--option-1.mp3","assets/audio/dialogues/airport/baggage-drop--baggage-staff--option-1.mp3","deploy-cn/assets/audio/dialogues/airport/baggage-drop--baggage-staff--option-1.mp3","true","P1","Dialogue option audio."
"airport","baggageDrop","npcDialogue","dialogue","Great. I will place it on the belt.","Great. I will place it on the belt.","baggage-drop--baggage-staff--reply-1.mp3","assets/audio/dialogues/airport/baggage-drop--baggage-staff--reply-1.mp3","deploy-cn/assets/audio/dialogues/airport/baggage-drop--baggage-staff--reply-1.mp3","true","P1","Dialogue reply audio."
"airport","baggageDrop","npcDialogue","dialogue","It is under the weight limit.","It is under the weight limit.","baggage-drop--baggage-staff--option-2.mp3","assets/audio/dialogues/airport/baggage-drop--baggage-staff--option-2.mp3","deploy-cn/assets/audio/dialogues/airport/baggage-drop--baggage-staff--option-2.mp3","true","P1","Dialogue option audio."
"airport","baggageDrop","npcDialogue","dialogue","Good. There is no extra fee.","Good. There is no extra fee.","baggage-drop--baggage-staff--reply-2.mp3","assets/audio/dialogues/airport/baggage-drop--baggage-staff--reply-2.mp3","deploy-cn/assets/audio/dialogues/airport/baggage-drop--baggage-staff--reply-2.mp3","true","P1","Dialogue reply audio."
"airport","baggageDrop","npcDialogue","dialogue","There are fragile items inside.","There are fragile items inside.","baggage-drop--baggage-staff--option-3.mp3","assets/audio/dialogues/airport/baggage-drop--baggage-staff--option-3.mp3","deploy-cn/assets/audio/dialogues/airport/baggage-drop--baggage-staff--option-3.mp3","true","P1","Dialogue option audio."
"airport","baggageDrop","npcDialogue","dialogue","Thanks for telling me. We will handle it carefully.","Thanks for telling me. We will handle it carefully.","baggage-drop--baggage-staff--reply-3.mp3","assets/audio/dialogues/airport/baggage-drop--baggage-staff--reply-3.mp3","deploy-cn/assets/audio/dialogues/airport/baggage-drop--baggage-staff--reply-3.mp3","true","P1","Dialogue reply audio."
"airport","securityCheck","dialogue","dialogue","You place your items in trays and walk through security.","You place your items in trays and walk through security.","security-check--security-check--intro-1.mp3","assets/audio/dialogues/airport/security-check--security-check--intro-1.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--security-check--intro-1.mp3","true","P1","Dialogue intro audio."
"airport","securityCheck","hotspot","word","security tray","security tray","security-check--security-tray.mp3","assets/audio/words/airport/security-check--security-tray.mp3","deploy-cn/assets/audio/words/airport/security-check--security-tray.mp3","true","P1","Learning item word audio."
"airport","securityCheck","hotspot","sentence","security tray","Put your laptop in the security tray.","security-check--security-tray.mp3","assets/audio/sentences/airport/security-check--security-tray.mp3","deploy-cn/assets/audio/sentences/airport/security-check--security-tray.mp3","true","P1","Learning item example audio."
"airport","securityCheck","hotspot","word","scanner","scanner","security-check--scanner.mp3","assets/audio/words/airport/security-check--scanner.mp3","deploy-cn/assets/audio/words/airport/security-check--scanner.mp3","true","P1","Learning item word audio."
"airport","securityCheck","hotspot","sentence","scanner","The scanner checks the bags.","security-check--scanner.mp3","assets/audio/sentences/airport/security-check--scanner.mp3","deploy-cn/assets/audio/sentences/airport/security-check--scanner.mp3","true","P1","Learning item example audio."
"airport","securityCheck","hotspot","word","metal detector","metal detector","security-check--metal-detector.mp3","assets/audio/words/airport/security-check--metal-detector.mp3","deploy-cn/assets/audio/words/airport/security-check--metal-detector.mp3","true","P1","Learning item word audio."
"airport","securityCheck","hotspot","sentence","metal detector","Walk through the metal detector.","security-check--metal-detector.mp3","assets/audio/sentences/airport/security-check--metal-detector.mp3","deploy-cn/assets/audio/sentences/airport/security-check--metal-detector.mp3","true","P1","Learning item example audio."
"airport","securityCheck","hotspot","word","liquids","liquids","security-check--liquids.mp3","assets/audio/words/airport/security-check--liquids.mp3","deploy-cn/assets/audio/words/airport/security-check--liquids.mp3","true","P1","Learning item word audio."
"airport","securityCheck","hotspot","sentence","liquids","Liquids must be in small bottles.","security-check--liquids.mp3","assets/audio/sentences/airport/security-check--liquids.mp3","deploy-cn/assets/audio/sentences/airport/security-check--liquids.mp3","true","P1","Learning item example audio."
"airport","securityCheck","hotspot","word","laptop","laptop","security-check--laptop.mp3","assets/audio/words/airport/security-check--laptop.mp3","deploy-cn/assets/audio/words/airport/security-check--laptop.mp3","true","P1","Learning item word audio."
"airport","securityCheck","hotspot","sentence","laptop","Take out your laptop.","security-check--laptop.mp3","assets/audio/sentences/airport/security-check--laptop.mp3","deploy-cn/assets/audio/sentences/airport/security-check--laptop.mp3","true","P1","Learning item example audio."
"airport","securityCheck","hotspot","word","jacket","jacket","security-check--jacket.mp3","assets/audio/words/airport/security-check--jacket.mp3","deploy-cn/assets/audio/words/airport/security-check--jacket.mp3","true","P1","Learning item word audio."
"airport","securityCheck","hotspot","sentence","jacket","Please take off your jacket.","security-check--jacket.mp3","assets/audio/sentences/airport/security-check--jacket.mp3","deploy-cn/assets/audio/sentences/airport/security-check--jacket.mp3","true","P1","Learning item example audio."
"airport","securityCheck","action","word","screen","screen","security-check--screen.mp3","assets/audio/words/airport/security-check--screen.mp3","deploy-cn/assets/audio/words/airport/security-check--screen.mp3","true","P1","Learning item word audio."
"airport","securityCheck","action","sentence","screen","Security officers screen the bags.","security-check--screen.mp3","assets/audio/sentences/airport/security-check--screen.mp3","deploy-cn/assets/audio/sentences/airport/security-check--screen.mp3","true","P1","Learning item example audio."
"airport","securityCheck","action","dialogue","You passed the security check.","You passed the security check.","security-check--screen--action-1.mp3","assets/audio/dialogues/airport/security-check--screen--action-1.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--screen--action-1.mp3","true","P1","Dialogue action audio."
"airport","securityCheck","npcDialogue","dialogue","Please place your items in the tray.","Please place your items in the tray.","security-check--security-officer--npc-1.mp3","assets/audio/dialogues/airport/security-check--security-officer--npc-1.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--security-officer--npc-1.mp3","true","P1","Dialogue npc audio."
"airport","securityCheck","npcDialogue","dialogue","Do I need to take out my laptop?","Do I need to take out my laptop?","security-check--security-officer--option-1.mp3","assets/audio/dialogues/airport/security-check--security-officer--option-1.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--security-officer--option-1.mp3","true","P1","Dialogue option audio."
"airport","securityCheck","npcDialogue","dialogue","Yes, please put it in a separate tray.","Yes, please put it in a separate tray.","security-check--security-officer--reply-1.mp3","assets/audio/dialogues/airport/security-check--security-officer--reply-1.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--security-officer--reply-1.mp3","true","P1","Dialogue reply audio."
"airport","securityCheck","npcDialogue","dialogue","Here are my liquids.","Here are my liquids.","security-check--security-officer--option-2.mp3","assets/audio/dialogues/airport/security-check--security-officer--option-2.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--security-officer--option-2.mp3","true","P1","Dialogue option audio."
"airport","securityCheck","npcDialogue","dialogue","Thank you. Please keep them together.","Thank you. Please keep them together.","security-check--security-officer--reply-2.mp3","assets/audio/dialogues/airport/security-check--security-officer--reply-2.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--security-officer--reply-2.mp3","true","P1","Dialogue reply audio."
"airport","securityCheck","npcDialogue","dialogue","I'll take off my jacket.","I'll take off my jacket.","security-check--security-officer--option-3.mp3","assets/audio/dialogues/airport/security-check--security-officer--option-3.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--security-officer--option-3.mp3","true","P1","Dialogue option audio."
"airport","securityCheck","npcDialogue","dialogue","Good. Put it in the tray, please.","Good. Put it in the tray, please.","security-check--security-officer--reply-3.mp3","assets/audio/dialogues/airport/security-check--security-officer--reply-3.mp3","deploy-cn/assets/audio/dialogues/airport/security-check--security-officer--reply-3.mp3","true","P1","Dialogue reply audio."
"airport","departureHall","dialogue","dialogue","In the departure hall, you check the board and find your way.","In the departure hall, you check the board and find your way.","departure-hall--departure-hall--intro-1.mp3","assets/audio/dialogues/airport/departure-hall--departure-hall--intro-1.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--departure-hall--intro-1.mp3","true","P1","Dialogue intro audio."
"airport","departureHall","hotspot","word","departure board","departure board","departure-hall--departure-board.mp3","assets/audio/words/airport/departure-hall--departure-board.mp3","deploy-cn/assets/audio/words/airport/departure-hall--departure-board.mp3","true","P1","Learning item word audio."
"airport","departureHall","hotspot","sentence","departure board","The departure board shows flight times.","departure-hall--departure-board.mp3","assets/audio/sentences/airport/departure-hall--departure-board.mp3","deploy-cn/assets/audio/sentences/airport/departure-hall--departure-board.mp3","true","P1","Learning item example audio."
"airport","departureHall","hotspot","word","flight number","flight number","departure-hall--flight-number.mp3","assets/audio/words/airport/departure-hall--flight-number.mp3","deploy-cn/assets/audio/words/airport/departure-hall--flight-number.mp3","true","P1","Learning item word audio."
"airport","departureHall","hotspot","sentence","flight number","My flight number is on the board.","departure-hall--flight-number.mp3","assets/audio/sentences/airport/departure-hall--flight-number.mp3","deploy-cn/assets/audio/sentences/airport/departure-hall--flight-number.mp3","true","P1","Learning item example audio."
"airport","departureHall","hotspot","word","delay","delay","departure-hall--delay.mp3","assets/audio/words/airport/departure-hall--delay.mp3","deploy-cn/assets/audio/words/airport/departure-hall--delay.mp3","true","P1","Learning item word audio."
"airport","departureHall","hotspot","sentence","delay","There is a short delay.","departure-hall--delay.mp3","assets/audio/sentences/airport/departure-hall--delay.mp3","deploy-cn/assets/audio/sentences/airport/departure-hall--delay.mp3","true","P1","Learning item example audio."
"airport","departureHall","hotspot","word","lounge","lounge","departure-hall--lounge.mp3","assets/audio/words/airport/departure-hall--lounge.mp3","deploy-cn/assets/audio/words/airport/departure-hall--lounge.mp3","true","P1","Learning item word audio."
"airport","departureHall","hotspot","sentence","lounge","The lounge is quiet.","departure-hall--lounge.mp3","assets/audio/sentences/airport/departure-hall--lounge.mp3","deploy-cn/assets/audio/sentences/airport/departure-hall--lounge.mp3","true","P1","Learning item example audio."
"airport","departureHall","hotspot","word","escalator","escalator","departure-hall--escalator.mp3","assets/audio/words/airport/departure-hall--escalator.mp3","deploy-cn/assets/audio/words/airport/departure-hall--escalator.mp3","true","P1","Learning item word audio."
"airport","departureHall","hotspot","sentence","escalator","Take the escalator upstairs.","departure-hall--escalator.mp3","assets/audio/sentences/airport/departure-hall--escalator.mp3","deploy-cn/assets/audio/sentences/airport/departure-hall--escalator.mp3","true","P1","Learning item example audio."
"airport","departureHall","hotspot","word","restroom","restroom","departure-hall--restroom.mp3","assets/audio/words/airport/departure-hall--restroom.mp3","deploy-cn/assets/audio/words/airport/departure-hall--restroom.mp3","true","P1","Learning item word audio."
"airport","departureHall","hotspot","sentence","restroom","The restroom is near the lounge.","departure-hall--restroom.mp3","assets/audio/sentences/airport/departure-hall--restroom.mp3","deploy-cn/assets/audio/sentences/airport/departure-hall--restroom.mp3","true","P1","Learning item example audio."
"airport","departureHall","action","word","locate","locate","departure-hall--locate.mp3","assets/audio/words/airport/departure-hall--locate.mp3","deploy-cn/assets/audio/words/airport/departure-hall--locate.mp3","true","P1","Learning item word audio."
"airport","departureHall","action","sentence","locate","I locate my boarding area.","departure-hall--locate.mp3","assets/audio/sentences/airport/departure-hall--locate.mp3","deploy-cn/assets/audio/sentences/airport/departure-hall--locate.mp3","true","P1","Learning item example audio."
"airport","departureHall","action","dialogue","You located your flight on the departure board.","You located your flight on the departure board.","departure-hall--locate--action-1.mp3","assets/audio/dialogues/airport/departure-hall--locate--action-1.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--locate--action-1.mp3","true","P1","Dialogue action audio."
"airport","departureHall","npcDialogue","dialogue","Can you find your flight number?","Can you find your flight number?","departure-hall--departure-passenger--npc-1.mp3","assets/audio/dialogues/airport/departure-hall--departure-passenger--npc-1.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--departure-passenger--npc-1.mp3","true","P1","Dialogue npc audio."
"airport","departureHall","npcDialogue","dialogue","Yes, it is on the board.","Yes, it is on the board.","departure-hall--departure-passenger--option-1.mp3","assets/audio/dialogues/airport/departure-hall--departure-passenger--option-1.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--departure-passenger--option-1.mp3","true","P1","Dialogue option audio."
"airport","departureHall","npcDialogue","dialogue","Great. Then we know where to go.","Great. Then we know where to go.","departure-hall--departure-passenger--reply-1.mp3","assets/audio/dialogues/airport/departure-hall--departure-passenger--reply-1.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--departure-passenger--reply-1.mp3","true","P1","Dialogue reply audio."
"airport","departureHall","npcDialogue","dialogue","I think there is a delay.","I think there is a delay.","departure-hall--departure-passenger--option-2.mp3","assets/audio/dialogues/airport/departure-hall--departure-passenger--option-2.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--departure-passenger--option-2.mp3","true","P1","Dialogue option audio."
"airport","departureHall","npcDialogue","dialogue","Let's check the board again.","Let's check the board again.","departure-hall--departure-passenger--reply-2.mp3","assets/audio/dialogues/airport/departure-hall--departure-passenger--reply-2.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--departure-passenger--reply-2.mp3","true","P1","Dialogue reply audio."
"airport","departureHall","npcDialogue","dialogue","I need to find the lounge.","I need to find the lounge.","departure-hall--departure-passenger--option-3.mp3","assets/audio/dialogues/airport/departure-hall--departure-passenger--option-3.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--departure-passenger--option-3.mp3","true","P1","Dialogue option audio."
"airport","departureHall","npcDialogue","dialogue","The lounge is past the escalator.","The lounge is past the escalator.","departure-hall--departure-passenger--reply-3.mp3","assets/audio/dialogues/airport/departure-hall--departure-passenger--reply-3.mp3","deploy-cn/assets/audio/dialogues/airport/departure-hall--departure-passenger--reply-3.mp3","true","P1","Dialogue reply audio."
"airport","boardingGate","dialogue","dialogue","At the boarding area, you listen for announcements and wait your turn.","At the boarding area, you listen for announcements and wait your turn.","boarding-gate--boarding-gate--intro-1.mp3","assets/audio/dialogues/airport/boarding-gate--boarding-gate--intro-1.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--boarding-gate--intro-1.mp3","true","P1","Dialogue intro audio."
"airport","boardingGate","hotspot","word","announcement","announcement","boarding-gate--announcement.mp3","assets/audio/words/airport/boarding-gate--announcement.mp3","deploy-cn/assets/audio/words/airport/boarding-gate--announcement.mp3","true","P1","Learning item word audio."
"airport","boardingGate","hotspot","sentence","announcement","The announcement is about boarding.","boarding-gate--announcement.mp3","assets/audio/sentences/airport/boarding-gate--announcement.mp3","deploy-cn/assets/audio/sentences/airport/boarding-gate--announcement.mp3","true","P1","Learning item example audio."
"airport","boardingGate","hotspot","word","boarding group","boarding group","boarding-gate--boarding-group.mp3","assets/audio/words/airport/boarding-gate--boarding-group.mp3","deploy-cn/assets/audio/words/airport/boarding-gate--boarding-group.mp3","true","P1","Learning item word audio."
"airport","boardingGate","hotspot","sentence","boarding group","My boarding group is group two.","boarding-gate--boarding-group.mp3","assets/audio/sentences/airport/boarding-gate--boarding-group.mp3","deploy-cn/assets/audio/sentences/airport/boarding-gate--boarding-group.mp3","true","P1","Learning item example audio."
"airport","boardingGate","hotspot","word","final call","final call","boarding-gate--final-call.mp3","assets/audio/words/airport/boarding-gate--final-call.mp3","deploy-cn/assets/audio/words/airport/boarding-gate--final-call.mp3","true","P1","Learning item word audio."
"airport","boardingGate","hotspot","sentence","final call","This is the final call for boarding.","boarding-gate--final-call.mp3","assets/audio/sentences/airport/boarding-gate--final-call.mp3","deploy-cn/assets/audio/sentences/airport/boarding-gate--final-call.mp3","true","P1","Learning item example audio."
"airport","boardingGate","hotspot","word","jet bridge","jet bridge","boarding-gate--jet-bridge.mp3","assets/audio/words/airport/boarding-gate--jet-bridge.mp3","deploy-cn/assets/audio/words/airport/boarding-gate--jet-bridge.mp3","true","P1","Learning item word audio."
"airport","boardingGate","hotspot","sentence","jet bridge","The jet bridge leads to the plane.","boarding-gate--jet-bridge.mp3","assets/audio/sentences/airport/boarding-gate--jet-bridge.mp3","deploy-cn/assets/audio/sentences/airport/boarding-gate--jet-bridge.mp3","true","P1","Learning item example audio."
"airport","boardingGate","hotspot","word","priority lane","priority lane","boarding-gate--priority-lane.mp3","assets/audio/words/airport/boarding-gate--priority-lane.mp3","deploy-cn/assets/audio/words/airport/boarding-gate--priority-lane.mp3","true","P1","Learning item word audio."
"airport","boardingGate","hotspot","sentence","priority lane","The priority lane is for early boarding.","boarding-gate--priority-lane.mp3","assets/audio/sentences/airport/boarding-gate--priority-lane.mp3","deploy-cn/assets/audio/sentences/airport/boarding-gate--priority-lane.mp3","true","P1","Learning item example audio."
"airport","boardingGate","hotspot","word","boarding zone","boarding zone","boarding-gate--boarding-zone.mp3","assets/audio/words/airport/boarding-gate--boarding-zone.mp3","deploy-cn/assets/audio/words/airport/boarding-gate--boarding-zone.mp3","true","P1","Learning item word audio."
"airport","boardingGate","hotspot","sentence","boarding zone","Wait in your boarding zone.","boarding-gate--boarding-zone.mp3","assets/audio/sentences/airport/boarding-gate--boarding-zone.mp3","deploy-cn/assets/audio/sentences/airport/boarding-gate--boarding-zone.mp3","true","P1","Learning item example audio."
"airport","boardingGate","action","word","board","board","boarding-gate--board.mp3","assets/audio/words/airport/boarding-gate--board.mp3","deploy-cn/assets/audio/words/airport/boarding-gate--board.mp3","true","P1","Learning item word audio."
"airport","boardingGate","action","sentence","board","We board the plane soon.","boarding-gate--board.mp3","assets/audio/sentences/airport/boarding-gate--board.mp3","deploy-cn/assets/audio/sentences/airport/boarding-gate--board.mp3","true","P1","Learning item example audio."
"airport","boardingGate","action","dialogue","Now boarding! You move toward the jet bridge.","Now boarding! You move toward the jet bridge.","boarding-gate--board--action-1.mp3","assets/audio/dialogues/airport/boarding-gate--board--action-1.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--board--action-1.mp3","true","P1","Dialogue action audio."
"airport","boardingGate","npcDialogue","dialogue","Please wait for your boarding group.","Please wait for your boarding group.","boarding-gate--gate-agent--npc-1.mp3","assets/audio/dialogues/airport/boarding-gate--gate-agent--npc-1.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--gate-agent--npc-1.mp3","true","P1","Dialogue npc audio."
"airport","boardingGate","npcDialogue","dialogue","My boarding group is two.","My boarding group is two.","boarding-gate--gate-agent--option-1.mp3","assets/audio/dialogues/airport/boarding-gate--gate-agent--option-1.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--gate-agent--option-1.mp3","true","P1","Dialogue option audio."
"airport","boardingGate","npcDialogue","dialogue","Please wait until group two is called.","Please wait until group two is called.","boarding-gate--gate-agent--reply-1.mp3","assets/audio/dialogues/airport/boarding-gate--gate-agent--reply-1.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--gate-agent--reply-1.mp3","true","P1","Dialogue reply audio."
"airport","boardingGate","npcDialogue","dialogue","Is this the final call?","Is this the final call?","boarding-gate--gate-agent--option-2.mp3","assets/audio/dialogues/airport/boarding-gate--gate-agent--option-2.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--gate-agent--option-2.mp3","true","P1","Dialogue option audio."
"airport","boardingGate","npcDialogue","dialogue","Not yet. Please listen for the announcement.","Not yet. Please listen for the announcement.","boarding-gate--gate-agent--reply-2.mp3","assets/audio/dialogues/airport/boarding-gate--gate-agent--reply-2.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--gate-agent--reply-2.mp3","true","P1","Dialogue reply audio."
"airport","boardingGate","npcDialogue","dialogue","I'm ready to board.","I'm ready to board.","boarding-gate--gate-agent--option-3.mp3","assets/audio/dialogues/airport/boarding-gate--gate-agent--option-3.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--gate-agent--option-3.mp3","true","P1","Dialogue option audio."
"airport","boardingGate","npcDialogue","dialogue","Great. Please have your document ready.","Great. Please have your document ready.","boarding-gate--gate-agent--reply-3.mp3","assets/audio/dialogues/airport/boarding-gate--gate-agent--reply-3.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-gate--gate-agent--reply-3.mp3","true","P1","Dialogue reply audio."
"airport","boardingSummary","dialogue","dialogue","Near the aircraft door, you prepare your document and get ready to board.","Near the aircraft door, you prepare your document and get ready to board.","boarding-summary--boarding-summary--intro-1.mp3","assets/audio/dialogues/airport/boarding-summary--boarding-summary--intro-1.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-summary--boarding-summary--intro-1.mp3","true","P1","Dialogue intro audio."
"airport","boardingSummary","hotspot","word","aircraft","aircraft","boarding-summary--aircraft.mp3","assets/audio/words/airport/boarding-summary--aircraft.mp3","deploy-cn/assets/audio/words/airport/boarding-summary--aircraft.mp3","true","P1","Learning item word audio."
"airport","boardingSummary","hotspot","sentence","aircraft","The aircraft is ready for boarding.","boarding-summary--aircraft.mp3","assets/audio/sentences/airport/boarding-summary--aircraft.mp3","deploy-cn/assets/audio/sentences/airport/boarding-summary--aircraft.mp3","true","P1","Learning item example audio."
"airport","boardingSummary","hotspot","word","cabin","cabin","boarding-summary--cabin.mp3","assets/audio/words/airport/boarding-summary--cabin.mp3","deploy-cn/assets/audio/words/airport/boarding-summary--cabin.mp3","true","P1","Learning item word audio."
"airport","boardingSummary","hotspot","sentence","cabin","The cabin looks clean and bright.","boarding-summary--cabin.mp3","assets/audio/sentences/airport/boarding-summary--cabin.mp3","deploy-cn/assets/audio/sentences/airport/boarding-summary--cabin.mp3","true","P1","Learning item example audio."
"airport","boardingSummary","hotspot","word","row","row","boarding-summary--row.mp3","assets/audio/words/airport/boarding-summary--row.mp3","deploy-cn/assets/audio/words/airport/boarding-summary--row.mp3","true","P1","Learning item word audio."
"airport","boardingSummary","hotspot","sentence","row","My row is near the middle.","boarding-summary--row.mp3","assets/audio/sentences/airport/boarding-summary--row.mp3","deploy-cn/assets/audio/sentences/airport/boarding-summary--row.mp3","true","P1","Learning item example audio."
"airport","boardingSummary","hotspot","word","overhead bin","overhead bin","boarding-summary--overhead-bin.mp3","assets/audio/words/airport/boarding-summary--overhead-bin.mp3","deploy-cn/assets/audio/words/airport/boarding-summary--overhead-bin.mp3","true","P1","Learning item word audio."
"airport","boardingSummary","hotspot","sentence","overhead bin","Put your carry-on in the overhead bin.","boarding-summary--overhead-bin.mp3","assets/audio/sentences/airport/boarding-summary--overhead-bin.mp3","deploy-cn/assets/audio/sentences/airport/boarding-summary--overhead-bin.mp3","true","P1","Learning item example audio."
"airport","boardingSummary","hotspot","word","travel document","travel document","boarding-summary--travel-document.mp3","assets/audio/words/airport/boarding-summary--travel-document.mp3","deploy-cn/assets/audio/words/airport/boarding-summary--travel-document.mp3","true","P1","Learning item word audio."
"airport","boardingSummary","hotspot","sentence","travel document","Keep your travel document ready.","boarding-summary--travel-document.mp3","assets/audio/sentences/airport/boarding-summary--travel-document.mp3","deploy-cn/assets/audio/sentences/airport/boarding-summary--travel-document.mp3","true","P1","Learning item example audio."
"airport","boardingSummary","hotspot","word","boarding time","boarding time","boarding-summary--boarding-time.mp3","assets/audio/words/airport/boarding-summary--boarding-time.mp3","deploy-cn/assets/audio/words/airport/boarding-summary--boarding-time.mp3","true","P1","Learning item word audio."
"airport","boardingSummary","hotspot","sentence","boarding time","The boarding time is printed clearly.","boarding-summary--boarding-time.mp3","assets/audio/sentences/airport/boarding-summary--boarding-time.mp3","deploy-cn/assets/audio/sentences/airport/boarding-summary--boarding-time.mp3","true","P1","Learning item example audio."
"airport","boardingSummary","action","word","prepare","prepare","boarding-summary--prepare.mp3","assets/audio/words/airport/boarding-summary--prepare.mp3","deploy-cn/assets/audio/words/airport/boarding-summary--prepare.mp3","true","P1","Learning item word audio."
"airport","boardingSummary","action","sentence","prepare","I prepare to board the aircraft.","boarding-summary--prepare.mp3","assets/audio/sentences/airport/boarding-summary--prepare.mp3","deploy-cn/assets/audio/sentences/airport/boarding-summary--prepare.mp3","true","P1","Learning item example audio."
"airport","boardingSummary","action","dialogue","Great! You are ready to board the aircraft.","Great! You are ready to board the aircraft.","boarding-summary--prepare--action-1.mp3","assets/audio/dialogues/airport/boarding-summary--prepare--action-1.mp3","deploy-cn/assets/audio/dialogues/airport/boarding-summary--prepare--action-1.mp3","true","P1","Dialogue action audio."
