"priority","chapterId","sceneIdOrPageId","itemType","audioType","displayWord","textToSpeak","targetFileName","assetsPath","deployCnPath","currentExists","notes"
"P1","campus","library","hotspot","sentence","dictionary","I use a dictionary to learn words.","library--dictionary.mp3","assets/audio/sentences/campus/library--dictionary.mp3","deploy-cn/assets/audio/sentences/campus/library--dictionary.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","library","hotspot","word","page","page","library--page.mp3","assets/audio/words/campus/library--page.mp3","deploy-cn/assets/audio/words/campus/library--page.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","library","hotspot","sentence","page","Please open the book to this page.","library--page.mp3","assets/audio/sentences/campus/library--page.mp3","deploy-cn/assets/audio/sentences/campus/library--page.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","library","hotspot","word","title","title","library--title.mp3","assets/audio/words/campus/library--title.mp3","deploy-cn/assets/audio/words/campus/library--title.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","library","hotspot","sentence","title","The title is easy to read.","library--title.mp3","assets/audio/sentences/campus/library--title.mp3","deploy-cn/assets/audio/sentences/campus/library--title.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","library","hotspot","word","library card","library card","library--librarycard.mp3","assets/audio/words/campus/library--librarycard.mp3","deploy-cn/assets/audio/words/campus/library--librarycard.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","library","hotspot","sentence","library card","I use my library card to borrow books.","library--librarycard.mp3","assets/audio/sentences/campus/library--librarycard.mp3","deploy-cn/assets/audio/sentences/campus/library--librarycard.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","library","action","word","borrow","borrow","library--borrow.mp3","assets/audio/words/campus/library--borrow.mp3","deploy-cn/assets/audio/words/campus/library--borrow.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","library","action","sentence","borrow","I borrow a book from the library.","library--borrow.mp3","assets/audio/sentences/campus/library--borrow.mp3","deploy-cn/assets/audio/sentences/campus/library--borrow.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","word","cafeteria","cafeteria","cafeteria--cafeteria.mp3","assets/audio/words/campus/cafeteria--cafeteria.mp3","deploy-cn/assets/audio/words/campus/cafeteria--cafeteria.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","sentence","cafeteria","The cafeteria is busy at lunch time.","cafeteria--cafeteria.mp3","assets/audio/sentences/campus/cafeteria--cafeteria.mp3","deploy-cn/assets/audio/sentences/campus/cafeteria--cafeteria.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","word","tray","tray","cafeteria--tray.mp3","assets/audio/words/campus/cafeteria--tray.mp3","deploy-cn/assets/audio/words/campus/cafeteria--tray.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","sentence","tray","I put my lunch on the tray.","cafeteria--tray.mp3","assets/audio/sentences/campus/cafeteria--tray.mp3","deploy-cn/assets/audio/sentences/campus/cafeteria--tray.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","word","menu","menu","cafeteria--menu.mp3","assets/audio/words/campus/cafeteria--menu.mp3","deploy-cn/assets/audio/words/campus/cafeteria--menu.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","sentence","menu","The menu shows today's food.","cafeteria--menu.mp3","assets/audio/sentences/campus/cafeteria--menu.mp3","deploy-cn/assets/audio/sentences/campus/cafeteria--menu.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","word","lunch","lunch","cafeteria--lunch.mp3","assets/audio/words/campus/cafeteria--lunch.mp3","deploy-cn/assets/audio/words/campus/cafeteria--lunch.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","sentence","lunch","We eat lunch in the cafeteria.","cafeteria--lunch.mp3","assets/audio/sentences/campus/cafeteria--lunch.mp3","deploy-cn/assets/audio/sentences/campus/cafeteria--lunch.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","word","soup","soup","cafeteria--soup.mp3","assets/audio/words/campus/cafeteria--soup.mp3","deploy-cn/assets/audio/words/campus/cafeteria--soup.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","sentence","soup","The soup is warm.","cafeteria--soup.mp3","assets/audio/sentences/campus/cafeteria--soup.mp3","deploy-cn/assets/audio/sentences/campus/cafeteria--soup.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","word","seat","seat","cafeteria--seat.mp3","assets/audio/words/campus/cafeteria--seat.mp3","deploy-cn/assets/audio/words/campus/cafeteria--seat.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","hotspot","sentence","seat","I find a seat near my classmate.","cafeteria--seat.mp3","assets/audio/sentences/campus/cafeteria--seat.mp3","deploy-cn/assets/audio/sentences/campus/cafeteria--seat.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","action","word","order","order","cafeteria--order.mp3","assets/audio/words/campus/cafeteria--order.mp3","deploy-cn/assets/audio/words/campus/cafeteria--order.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","cafeteria","action","sentence","order","I order lunch at the cafeteria.","cafeteria--order.mp3","assets/audio/sentences/campus/cafeteria--order.mp3","deploy-cn/assets/audio/sentences/campus/cafeteria--order.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","word","playground","playground","playground--playground.mp3","assets/audio/words/campus/playground--playground.mp3","deploy-cn/assets/audio/words/campus/playground--playground.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","sentence","playground","Students play on the playground.","playground--playground.mp3","assets/audio/sentences/campus/playground--playground.mp3","deploy-cn/assets/audio/sentences/campus/playground--playground.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","word","basketball court","basketball court","playground--basketballcourt.mp3","assets/audio/words/campus/playground--basketballcourt.mp3","deploy-cn/assets/audio/words/campus/playground--basketballcourt.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","sentence","basketball court","The basketball court is near the school building.","playground--basketballcourt.mp3","assets/audio/sentences/campus/playground--basketballcourt.mp3","deploy-cn/assets/audio/sentences/campus/playground--basketballcourt.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","word","soccer field","soccer field","playground--soccerfield.mp3","assets/audio/words/campus/playground--soccerfield.mp3","deploy-cn/assets/audio/words/campus/playground--soccerfield.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","sentence","soccer field","The soccer field is wide and green.","playground--soccerfield.mp3","assets/audio/sentences/campus/playground--soccerfield.mp3","deploy-cn/assets/audio/sentences/campus/playground--soccerfield.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","word","whistle","whistle","playground--whistle.mp3","assets/audio/words/campus/playground--whistle.mp3","deploy-cn/assets/audio/words/campus/playground--whistle.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","sentence","whistle","The coach blows the whistle.","playground--whistle.mp3","assets/audio/sentences/campus/playground--whistle.mp3","deploy-cn/assets/audio/sentences/campus/playground--whistle.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","word","teamwork","teamwork","playground--teamwork.mp3","assets/audio/words/campus/playground--teamwork.mp3","deploy-cn/assets/audio/words/campus/playground--teamwork.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","sentence","teamwork","Teamwork is important in sports.","playground--teamwork.mp3","assets/audio/sentences/campus/playground--teamwork.mp3","deploy-cn/assets/audio/sentences/campus/playground--teamwork.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","word","scoreboard","scoreboard","playground--scoreboard.mp3","assets/audio/words/campus/playground--scoreboard.mp3","deploy-cn/assets/audio/words/campus/playground--scoreboard.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","hotspot","sentence","scoreboard","The scoreboard shows the score.","playground--scoreboard.mp3","assets/audio/sentences/campus/playground--scoreboard.mp3","deploy-cn/assets/audio/sentences/campus/playground--scoreboard.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","action","word","practice","practice","playground--practice.mp3","assets/audio/words/campus/playground--practice.mp3","deploy-cn/assets/audio/words/campus/playground--practice.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","playground","action","sentence","practice","We practice together after class.","playground--practice.mp3","assets/audio/sentences/campus/playground--practice.mp3","deploy-cn/assets/audio/sentences/campus/playground--practice.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","word","hallway","hallway","hallwaylockers--hallway.mp3","assets/audio/words/campus/hallwaylockers--hallway.mp3","deploy-cn/assets/audio/words/campus/hallwaylockers--hallway.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","sentence","hallway","The hallway is quiet after class.","hallwaylockers--hallway.mp3","assets/audio/sentences/campus/hallwaylockers--hallway.mp3","deploy-cn/assets/audio/sentences/campus/hallwaylockers--hallway.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","word","locker","locker","hallwaylockers--locker.mp3","assets/audio/words/campus/hallwaylockers--locker.mp3","deploy-cn/assets/audio/words/campus/hallwaylockers--locker.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","sentence","locker","I put my books in the locker.","hallwaylockers--locker.mp3","assets/audio/sentences/campus/hallwaylockers--locker.mp3","deploy-cn/assets/audio/sentences/campus/hallwaylockers--locker.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","word","backpack","backpack","hallwaylockers--backpack.mp3","assets/audio/words/campus/hallwaylockers--backpack.mp3","deploy-cn/assets/audio/words/campus/hallwaylockers--backpack.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","sentence","backpack","My backpack is heavy today.","hallwaylockers--backpack.mp3","assets/audio/sentences/campus/hallwaylockers--backpack.mp3","deploy-cn/assets/audio/sentences/campus/hallwaylockers--backpack.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","word","assignment","assignment","hallwaylockers--assignment.mp3","assets/audio/words/campus/hallwaylockers--assignment.mp3","deploy-cn/assets/audio/words/campus/hallwaylockers--assignment.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","sentence","assignment","The teacher gives us an assignment.","hallwaylockers--assignment.mp3","assets/audio/sentences/campus/hallwaylockers--assignment.mp3","deploy-cn/assets/audio/sentences/campus/hallwaylockers--assignment.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","word","dismissal","dismissal","hallwaylockers--dismissal.mp3","assets/audio/words/campus/hallwaylockers--dismissal.mp3","deploy-cn/assets/audio/words/campus/hallwaylockers--dismissal.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","hotspot","sentence","dismissal","Dismissal is at the end of the school day.","hallwaylockers--dismissal.mp3","assets/audio/sentences/campus/hallwaylockers--dismissal.mp3","deploy-cn/assets/audio/sentences/campus/hallwaylockers--dismissal.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","action","word","review","review","hallwaylockers--review.mp3","assets/audio/words/campus/hallwaylockers--review.mp3","deploy-cn/assets/audio/words/campus/hallwaylockers--review.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","hallwayLockers","action","sentence","review","I review the words I learned today.","hallwaylockers--review.mp3","assets/audio/sentences/campus/hallwaylockers--review.mp3","deploy-cn/assets/audio/sentences/campus/hallwaylockers--review.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","auditorium","auditorium","more--school-places--auditorium.mp3","assets/audio/words/campus/more--school-places--auditorium.mp3","deploy-cn/assets/audio/words/campus/more--school-places--auditorium.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","auditorium","The auditorium is used for big school events.","more--school-places--auditorium.mp3","assets/audio/sentences/campus/more--school-places--auditorium.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--auditorium.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","gymnasium","gymnasium","more--school-places--gymnasium.mp3","assets/audio/words/campus/more--school-places--gymnasium.mp3","deploy-cn/assets/audio/words/campus/more--school-places--gymnasium.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","gymnasium","The gymnasium is open after class.","more--school-places--gymnasium.mp3","assets/audio/sentences/campus/more--school-places--gymnasium.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--gymnasium.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","laboratory","laboratory","more--school-places--laboratory.mp3","assets/audio/words/campus/more--school-places--laboratory.mp3","deploy-cn/assets/audio/words/campus/more--school-places--laboratory.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","laboratory","Students do science work in the laboratory.","more--school-places--laboratory.mp3","assets/audio/sentences/campus/more--school-places--laboratory.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--laboratory.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","art room","art room","more--school-places--art-room.mp3","assets/audio/words/campus/more--school-places--art-room.mp3","deploy-cn/assets/audio/words/campus/more--school-places--art-room.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","art room","The art room has paints and paper.","more--school-places--art-room.mp3","assets/audio/sentences/campus/more--school-places--art-room.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--art-room.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","music room","music room","more--school-places--music-room.mp3","assets/audio/words/campus/more--school-places--music-room.mp3","deploy-cn/assets/audio/words/campus/more--school-places--music-room.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","music room","The music room is full of instruments.","more--school-places--music-room.mp3","assets/audio/sentences/campus/more--school-places--music-room.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--music-room.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","nurse's office","nurse's office","more--school-places--nurses-office.mp3","assets/audio/words/campus/more--school-places--nurses-office.mp3","deploy-cn/assets/audio/words/campus/more--school-places--nurses-office.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","nurse's office","The nurse's office is near the hallway.","more--school-places--nurses-office.mp3","assets/audio/sentences/campus/more--school-places--nurses-office.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--nurses-office.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","principal's office","principal's office","more--school-places--principals-office.mp3","assets/audio/words/campus/more--school-places--principals-office.mp3","deploy-cn/assets/audio/words/campus/more--school-places--principals-office.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","principal's office","The principal's office is on the first floor.","more--school-places--principals-office.mp3","assets/audio/sentences/campus/more--school-places--principals-office.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--principals-office.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","dormitory","dormitory","more--school-places--dormitory.mp3","assets/audio/words/campus/more--school-places--dormitory.mp3","deploy-cn/assets/audio/words/campus/more--school-places--dormitory.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","dormitory","Some students live in the dormitory.","more--school-places--dormitory.mp3","assets/audio/sentences/campus/more--school-places--dormitory.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--dormitory.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","computer lab","computer lab","more--school-places--computer-lab.mp3","assets/audio/words/campus/more--school-places--computer-lab.mp3","deploy-cn/assets/audio/words/campus/more--school-places--computer-lab.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","computer lab","We learn typing in the computer lab.","more--school-places--computer-lab.mp3","assets/audio/sentences/campus/more--school-places--computer-lab.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--computer-lab.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","assembly hall","assembly hall","more--school-places--assembly-hall.mp3","assets/audio/words/campus/more--school-places--assembly-hall.mp3","deploy-cn/assets/audio/words/campus/more--school-places--assembly-hall.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","assembly hall","Students meet in the assembly hall.","more--school-places--assembly-hall.mp3","assets/audio/sentences/campus/more--school-places--assembly-hall.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--assembly-hall.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","staircase","staircase","more--school-places--staircase.mp3","assets/audio/words/campus/more--school-places--staircase.mp3","deploy-cn/assets/audio/words/campus/more--school-places--staircase.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","staircase","The staircase leads to the second floor.","more--school-places--staircase.mp3","assets/audio/sentences/campus/more--school-places--staircase.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--staircase.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","word","parking lot","parking lot","more--school-places--parking-lot.mp3","assets/audio/words/campus/more--school-places--parking-lot.mp3","deploy-cn/assets/audio/words/campus/more--school-places--parking-lot.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-places","moreWord","sentence","parking lot","The parking lot is behind the school.","more--school-places--parking-lot.mp3","assets/audio/sentences/campus/more--school-places--parking-lot.mp3","deploy-cn/assets/audio/sentences/campus/more--school-places--parking-lot.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","pencil","pencil","more--school-objects--pencil.mp3","assets/audio/words/campus/more--school-objects--pencil.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--pencil.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","pencil","I write with a pencil.","more--school-objects--pencil.mp3","assets/audio/sentences/campus/more--school-objects--pencil.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--pencil.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","eraser","eraser","more--school-objects--eraser.mp3","assets/audio/words/campus/more--school-objects--eraser.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--eraser.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","eraser","The eraser is next to my notebook.","more--school-objects--eraser.mp3","assets/audio/sentences/campus/more--school-objects--eraser.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--eraser.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","ruler","ruler","more--school-objects--ruler.mp3","assets/audio/words/campus/more--school-objects--ruler.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--ruler.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","ruler","I use a ruler to draw a line.","more--school-objects--ruler.mp3","assets/audio/sentences/campus/more--school-objects--ruler.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--ruler.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","marker","marker","more--school-objects--marker.mp3","assets/audio/words/campus/more--school-objects--marker.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--marker.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","marker","The marker writes clearly.","more--school-objects--marker.mp3","assets/audio/sentences/campus/more--school-objects--marker.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--marker.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","textbook","textbook","more--school-objects--textbook.mp3","assets/audio/words/campus/more--school-objects--textbook.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--textbook.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","textbook","Please open your textbook.","more--school-objects--textbook.mp3","assets/audio/sentences/campus/more--school-objects--textbook.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--textbook.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","workbook","workbook","more--school-objects--workbook.mp3","assets/audio/words/campus/more--school-objects--workbook.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--workbook.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","workbook","The workbook has many exercises.","more--school-objects--workbook.mp3","assets/audio/sentences/campus/more--school-objects--workbook.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--workbook.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","folder","folder","more--school-objects--folder.mp3","assets/audio/words/campus/more--school-objects--folder.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--folder.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","folder","I keep my papers in a folder.","more--school-objects--folder.mp3","assets/audio/sentences/campus/more--school-objects--folder.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--folder.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","calculator","calculator","more--school-objects--calculator.mp3","assets/audio/words/campus/more--school-objects--calculator.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--calculator.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","calculator","The calculator helps with math.","more--school-objects--calculator.mp3","assets/audio/sentences/campus/more--school-objects--calculator.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--calculator.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","glue","glue","more--school-objects--glue.mp3","assets/audio/words/campus/more--school-objects--glue.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--glue.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","glue","We use glue for the project.","more--school-objects--glue.mp3","assets/audio/sentences/campus/more--school-objects--glue.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--glue.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","scissors","scissors","more--school-objects--scissors.mp3","assets/audio/words/campus/more--school-objects--scissors.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--scissors.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","scissors","The scissors are on the table.","more--school-objects--scissors.mp3","assets/audio/sentences/campus/more--school-objects--scissors.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--scissors.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","compass","compass","more--school-objects--compass.mp3","assets/audio/words/campus/more--school-objects--compass.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--compass.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","compass","A compass can draw a circle.","more--school-objects--compass.mp3","assets/audio/sentences/campus/more--school-objects--compass.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--compass.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","word","stapler","stapler","more--school-objects--stapler.mp3","assets/audio/words/campus/more--school-objects--stapler.mp3","deploy-cn/assets/audio/words/campus/more--school-objects--stapler.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-objects","moreWord","sentence","stapler","The stapler holds papers together.","more--school-objects--stapler.mp3","assets/audio/sentences/campus/more--school-objects--stapler.mp3","deploy-cn/assets/audio/sentences/campus/more--school-objects--stapler.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","attendance","attendance","more--school-life--attendance.mp3","assets/audio/words/campus/more--school-life--attendance.mp3","deploy-cn/assets/audio/words/campus/more--school-life--attendance.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","attendance","The teacher checks attendance every morning.","more--school-life--attendance.mp3","assets/audio/sentences/campus/more--school-life--attendance.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--attendance.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","homework","homework","more--school-life--homework.mp3","assets/audio/words/campus/more--school-life--homework.mp3","deploy-cn/assets/audio/words/campus/more--school-life--homework.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","homework","I finish my homework after school.","more--school-life--homework.mp3","assets/audio/sentences/campus/more--school-life--homework.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--homework.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","project","project","more--school-life--project.mp3","assets/audio/words/campus/more--school-life--project.mp3","deploy-cn/assets/audio/words/campus/more--school-life--project.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","project","Our project is about school life.","more--school-life--project.mp3","assets/audio/sentences/campus/more--school-life--project.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--project.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","presentation","presentation","more--school-life--presentation.mp3","assets/audio/words/campus/more--school-life--presentation.mp3","deploy-cn/assets/audio/words/campus/more--school-life--presentation.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","presentation","She gives a presentation in class.","more--school-life--presentation.mp3","assets/audio/sentences/campus/more--school-life--presentation.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--presentation.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","experiment","experiment","more--school-life--experiment.mp3","assets/audio/words/campus/more--school-life--experiment.mp3","deploy-cn/assets/audio/words/campus/more--school-life--experiment.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","experiment","The experiment is fun and interesting.","more--school-life--experiment.mp3","assets/audio/sentences/campus/more--school-life--experiment.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--experiment.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","exam","exam","more--school-life--exam.mp3","assets/audio/words/campus/more--school-life--exam.mp3","deploy-cn/assets/audio/words/campus/more--school-life--exam.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","exam","The exam is next week.","more--school-life--exam.mp3","assets/audio/sentences/campus/more--school-life--exam.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--exam.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","grade","grade","more--school-life--grade.mp3","assets/audio/words/campus/more--school-life--grade.mp3","deploy-cn/assets/audio/words/campus/more--school-life--grade.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","grade","I got a good grade.","more--school-life--grade.mp3","assets/audio/sentences/campus/more--school-life--grade.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--grade.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","recess","recess","more--school-life--recess.mp3","assets/audio/words/campus/more--school-life--recess.mp3","deploy-cn/assets/audio/words/campus/more--school-life--recess.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","recess","Students talk during recess.","more--school-life--recess.mp3","assets/audio/sentences/campus/more--school-life--recess.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--recess.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","word","club","club","more--school-life--club.mp3","assets/audio/words/campus/more--school-life--club.mp3","deploy-cn/assets/audio/words/campus/more--school-life--club.mp3","false","Planned stable path; audio has not been generated."
"P1","campus","school-life","moreWord","sentence","club","I joined an English club.","more--school-life--club.mp3","assets/audio/sentences/campus/more--school-life--club.mp3","deploy-cn/assets/audio/sentences/campus/more--school-life--club.mp3","false","Planned stable path; audio has not been generated."
