"priority","chapterId","sceneIdOrPageId","itemType","audioType","displayWord","textToSpeak","targetFileName","assetsPath","deployCnPath","currentExists","notes"
"P0","zoo","hippo","hotspot","word","reeds","reeds","hippo--reeds.mp3","assets/audio/words/zoo/hippo--reeds.mp3","deploy-cn/assets/audio/words/zoo/hippo--reeds.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","hippo","hotspot","sentence","reeds","The reeds grow near the pond.","hippo--reeds.mp3","assets/audio/sentences/zoo/hippo--reeds.mp3","deploy-cn/assets/audio/sentences/zoo/hippo--reeds.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","exit","hotspot","word","exit","exit","exit--exit.mp3","assets/audio/words/zoo/exit--exit.mp3","deploy-cn/assets/audio/words/zoo/exit--exit.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","exit","hotspot","sentence","exit","The exit is at the end of the path.","exit--exit.mp3","assets/audio/sentences/zoo/exit--exit.mp3","deploy-cn/assets/audio/sentences/zoo/exit--exit.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","exit","hotspot","word","gift shop","gift shop","exit--giftshop.mp3","assets/audio/words/zoo/exit--giftshop.mp3","deploy-cn/assets/audio/words/zoo/exit--giftshop.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","exit","hotspot","sentence","gift shop","The gift shop sells small toys.","exit--giftshop.mp3","assets/audio/sentences/zoo/exit--giftshop.mp3","deploy-cn/assets/audio/sentences/zoo/exit--giftshop.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","exit","hotspot","word","souvenir","souvenir","exit--souvenir.mp3","assets/audio/words/zoo/exit--souvenir.mp3","deploy-cn/assets/audio/words/zoo/exit--souvenir.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","exit","hotspot","sentence","souvenir","I buy a small souvenir at the gift shop.","exit--souvenir.mp3","assets/audio/sentences/zoo/exit--souvenir.mp3","deploy-cn/assets/audio/sentences/zoo/exit--souvenir.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","exit","hotspot","word","goodbye","goodbye","exit--goodbye.mp3","assets/audio/words/zoo/exit--goodbye.mp3","deploy-cn/assets/audio/words/zoo/exit--goodbye.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","exit","hotspot","sentence","goodbye","We say goodbye at the exit.","exit--goodbye.mp3","assets/audio/sentences/zoo/exit--goodbye.mp3","deploy-cn/assets/audio/sentences/zoo/exit--goodbye.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","fox","fox","more--mammals--fox.mp3","assets/audio/words/zoo/more--mammals--fox.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--fox.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","fox","The fox is quick and clever.","more--mammals--fox.mp3","assets/audio/sentences/zoo/more--mammals--fox.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--fox.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","wolf","wolf","more--mammals--wolf.mp3","assets/audio/words/zoo/more--mammals--wolf.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--wolf.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","wolf","The wolf lives in the wild.","more--mammals--wolf.mp3","assets/audio/sentences/zoo/more--mammals--wolf.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--wolf.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","deer","deer","more--mammals--deer.mp3","assets/audio/words/zoo/more--mammals--deer.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--deer.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","deer","The deer is walking quietly.","more--mammals--deer.mp3","assets/audio/sentences/zoo/more--mammals--deer.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--deer.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","camel","camel","more--mammals--camel.mp3","assets/audio/words/zoo/more--mammals--camel.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--camel.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","camel","The camel can live in the desert.","more--mammals--camel.mp3","assets/audio/sentences/zoo/more--mammals--camel.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--camel.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","kangaroo","kangaroo","more--mammals--kangaroo.mp3","assets/audio/words/zoo/more--mammals--kangaroo.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--kangaroo.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","kangaroo","The kangaroo can jump far.","more--mammals--kangaroo.mp3","assets/audio/sentences/zoo/more--mammals--kangaroo.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--kangaroo.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","sloth","sloth","more--mammals--sloth.mp3","assets/audio/words/zoo/more--mammals--sloth.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--sloth.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","sloth","The sloth moves very slowly.","more--mammals--sloth.mp3","assets/audio/sentences/zoo/more--mammals--sloth.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--sloth.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","otter","otter","more--mammals--otter.mp3","assets/audio/words/zoo/more--mammals--otter.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--otter.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","otter","The otter swims in the river.","more--mammals--otter.mp3","assets/audio/sentences/zoo/more--mammals--otter.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--otter.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","raccoon","raccoon","more--mammals--raccoon.mp3","assets/audio/words/zoo/more--mammals--raccoon.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--raccoon.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","raccoon","The raccoon has a striped tail.","more--mammals--raccoon.mp3","assets/audio/sentences/zoo/more--mammals--raccoon.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--raccoon.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","squirrel","squirrel","more--mammals--squirrel.mp3","assets/audio/words/zoo/more--mammals--squirrel.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--squirrel.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","squirrel","The squirrel is climbing the tree.","more--mammals--squirrel.mp3","assets/audio/sentences/zoo/more--mammals--squirrel.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--squirrel.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","meerkat","meerkat","more--mammals--meerkat.mp3","assets/audio/words/zoo/more--mammals--meerkat.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--meerkat.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","meerkat","The meerkat stands and watches.","more--mammals--meerkat.mp3","assets/audio/sentences/zoo/more--mammals--meerkat.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--meerkat.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","koala","koala","more--mammals--koala.mp3","assets/audio/words/zoo/more--mammals--koala.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--koala.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","koala","The koala sleeps in the tree.","more--mammals--koala.mp3","assets/audio/sentences/zoo/more--mammals--koala.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--koala.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","word","leopard","leopard","more--mammals--leopard.mp3","assets/audio/words/zoo/more--mammals--leopard.mp3","deploy-cn/assets/audio/words/zoo/more--mammals--leopard.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","mammals","moreWord","sentence","leopard","The leopard moves quietly.","more--mammals--leopard.mp3","assets/audio/sentences/zoo/more--mammals--leopard.mp3","deploy-cn/assets/audio/sentences/zoo/more--mammals--leopard.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","owl","owl","more--birds--owl.mp3","assets/audio/words/zoo/more--birds--owl.mp3","deploy-cn/assets/audio/words/zoo/more--birds--owl.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","owl","The owl can see at night.","more--birds--owl.mp3","assets/audio/sentences/zoo/more--birds--owl.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--owl.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","eagle","eagle","more--birds--eagle.mp3","assets/audio/words/zoo/more--birds--eagle.mp3","deploy-cn/assets/audio/words/zoo/more--birds--eagle.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","eagle","The eagle flies high in the sky.","more--birds--eagle.mp3","assets/audio/sentences/zoo/more--birds--eagle.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--eagle.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","peacock","peacock","more--birds--peacock.mp3","assets/audio/words/zoo/more--birds--peacock.mp3","deploy-cn/assets/audio/words/zoo/more--birds--peacock.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","peacock","The peacock has beautiful feathers.","more--birds--peacock.mp3","assets/audio/sentences/zoo/more--birds--peacock.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--peacock.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","flamingo","flamingo","more--birds--flamingo.mp3","assets/audio/words/zoo/more--birds--flamingo.mp3","deploy-cn/assets/audio/words/zoo/more--birds--flamingo.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","flamingo","The flamingo stands on one leg.","more--birds--flamingo.mp3","assets/audio/sentences/zoo/more--birds--flamingo.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--flamingo.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","parrot","parrot","more--birds--parrot.mp3","assets/audio/words/zoo/more--birds--parrot.mp3","deploy-cn/assets/audio/words/zoo/more--birds--parrot.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","parrot","The parrot can copy sounds.","more--birds--parrot.mp3","assets/audio/sentences/zoo/more--birds--parrot.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--parrot.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","swan","swan","more--birds--swan.mp3","assets/audio/words/zoo/more--birds--swan.mp3","deploy-cn/assets/audio/words/zoo/more--birds--swan.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","swan","The swan swims on the lake.","more--birds--swan.mp3","assets/audio/sentences/zoo/more--birds--swan.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--swan.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","crane","crane","more--birds--crane.mp3","assets/audio/words/zoo/more--birds--crane.mp3","deploy-cn/assets/audio/words/zoo/more--birds--crane.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","crane","The crane has long legs.","more--birds--crane.mp3","assets/audio/sentences/zoo/more--birds--crane.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--crane.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","ostrich","ostrich","more--birds--ostrich.mp3","assets/audio/words/zoo/more--birds--ostrich.mp3","deploy-cn/assets/audio/words/zoo/more--birds--ostrich.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","ostrich","The ostrich is a very large bird.","more--birds--ostrich.mp3","assets/audio/sentences/zoo/more--birds--ostrich.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--ostrich.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","toucan","toucan","more--birds--toucan.mp3","assets/audio/words/zoo/more--birds--toucan.mp3","deploy-cn/assets/audio/words/zoo/more--birds--toucan.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","toucan","The toucan has a big colorful beak.","more--birds--toucan.mp3","assets/audio/sentences/zoo/more--birds--toucan.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--toucan.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","pelican","pelican","more--birds--pelican.mp3","assets/audio/words/zoo/more--birds--pelican.mp3","deploy-cn/assets/audio/words/zoo/more--birds--pelican.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","pelican","The pelican catches fish.","more--birds--pelican.mp3","assets/audio/sentences/zoo/more--birds--pelican.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--pelican.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","sparrow","sparrow","more--birds--sparrow.mp3","assets/audio/words/zoo/more--birds--sparrow.mp3","deploy-cn/assets/audio/words/zoo/more--birds--sparrow.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","sparrow","The sparrow is a small bird.","more--birds--sparrow.mp3","assets/audio/sentences/zoo/more--birds--sparrow.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--sparrow.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","word","woodpecker","woodpecker","more--birds--woodpecker.mp3","assets/audio/words/zoo/more--birds--woodpecker.mp3","deploy-cn/assets/audio/words/zoo/more--birds--woodpecker.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","birds","moreWord","sentence","woodpecker","The woodpecker taps the tree.","more--birds--woodpecker.mp3","assets/audio/sentences/zoo/more--birds--woodpecker.mp3","deploy-cn/assets/audio/sentences/zoo/more--birds--woodpecker.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","crocodile","crocodile","more--rare--crocodile.mp3","assets/audio/words/zoo/more--rare--crocodile.mp3","deploy-cn/assets/audio/words/zoo/more--rare--crocodile.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","crocodile","The crocodile rests near the water.","more--rare--crocodile.mp3","assets/audio/sentences/zoo/more--rare--crocodile.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--crocodile.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","snake","snake","more--rare--snake.mp3","assets/audio/words/zoo/more--rare--snake.mp3","deploy-cn/assets/audio/words/zoo/more--rare--snake.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","snake","The snake moves without legs.","more--rare--snake.mp3","assets/audio/sentences/zoo/more--rare--snake.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--snake.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","turtle","turtle","more--rare--turtle.mp3","assets/audio/words/zoo/more--rare--turtle.mp3","deploy-cn/assets/audio/words/zoo/more--rare--turtle.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","turtle","The turtle has a hard shell.","more--rare--turtle.mp3","assets/audio/sentences/zoo/more--rare--turtle.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--turtle.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","lizard","lizard","more--rare--lizard.mp3","assets/audio/words/zoo/more--rare--lizard.mp3","deploy-cn/assets/audio/words/zoo/more--rare--lizard.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","lizard","The lizard sits on a warm rock.","more--rare--lizard.mp3","assets/audio/sentences/zoo/more--rare--lizard.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--lizard.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","chameleon","chameleon","more--rare--chameleon.mp3","assets/audio/words/zoo/more--rare--chameleon.mp3","deploy-cn/assets/audio/words/zoo/more--rare--chameleon.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","chameleon","The chameleon can change color.","more--rare--chameleon.mp3","assets/audio/sentences/zoo/more--rare--chameleon.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--chameleon.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","iguana","iguana","more--rare--iguana.mp3","assets/audio/words/zoo/more--rare--iguana.mp3","deploy-cn/assets/audio/words/zoo/more--rare--iguana.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","iguana","The iguana likes warm places.","more--rare--iguana.mp3","assets/audio/sentences/zoo/more--rare--iguana.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--iguana.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","red panda","red panda","more--rare--red-panda.mp3","assets/audio/words/zoo/more--rare--red-panda.mp3","deploy-cn/assets/audio/words/zoo/more--rare--red-panda.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","red panda","The red panda has a long fluffy tail.","more--rare--red-panda.mp3","assets/audio/sentences/zoo/more--rare--red-panda.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--red-panda.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","golden snub-nosed monkey","golden snub-nosed monkey","more--rare--golden-snub-nosed-monkey.mp3","assets/audio/words/zoo/more--rare--golden-snub-nosed-monkey.mp3","deploy-cn/assets/audio/words/zoo/more--rare--golden-snub-nosed-monkey.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","golden snub-nosed monkey","The golden snub-nosed monkey lives in the mountains.","more--rare--golden-snub-nosed-monkey.mp3","assets/audio/sentences/zoo/more--rare--golden-snub-nosed-monkey.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--golden-snub-nosed-monkey.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","tapir","tapir","more--rare--tapir.mp3","assets/audio/words/zoo/more--rare--tapir.mp3","deploy-cn/assets/audio/words/zoo/more--rare--tapir.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","tapir","The tapir has a short trunk-like nose.","more--rare--tapir.mp3","assets/audio/sentences/zoo/more--rare--tapir.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--tapir.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","lemur","lemur","more--rare--lemur.mp3","assets/audio/words/zoo/more--rare--lemur.mp3","deploy-cn/assets/audio/words/zoo/more--rare--lemur.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","lemur","The lemur has a long tail.","more--rare--lemur.mp3","assets/audio/sentences/zoo/more--rare--lemur.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--lemur.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","anteater","anteater","more--rare--anteater.mp3","assets/audio/words/zoo/more--rare--anteater.mp3","deploy-cn/assets/audio/words/zoo/more--rare--anteater.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","anteater","The anteater eats ants.","more--rare--anteater.mp3","assets/audio/sentences/zoo/more--rare--anteater.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--anteater.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","word","armadillo","armadillo","more--rare--armadillo.mp3","assets/audio/words/zoo/more--rare--armadillo.mp3","deploy-cn/assets/audio/words/zoo/more--rare--armadillo.mp3","false","Planned stable path; audio has not been generated."
"P0","zoo","rare","moreWord","sentence","armadillo","The armadillo has a hard body.","more--rare--armadillo.mp3","assets/audio/sentences/zoo/more--rare--armadillo.mp3","deploy-cn/assets/audio/sentences/zoo/more--rare--armadillo.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","word","fruit shop","fruit shop","fruitentrance--fruitshop.mp3","assets/audio/words/fruitShop/fruitentrance--fruitshop.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--fruitshop.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","sentence","fruit shop","The fruit shop is open today.","fruitentrance--fruitshop.mp3","assets/audio/sentences/fruitShop/fruitentrance--fruitshop.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitentrance--fruitshop.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","word","basket","basket","fruitentrance--basket.mp3","assets/audio/words/fruitShop/fruitentrance--basket.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--basket.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","sentence","basket","I put the fruit in a basket.","fruitentrance--basket.mp3","assets/audio/sentences/fruitShop/fruitentrance--basket.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitentrance--basket.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","word","signboard","signboard","fruitentrance--signboard.mp3","assets/audio/words/fruitShop/fruitentrance--signboard.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--signboard.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","sentence","signboard","The signboard says Fresh Fruit.","fruitentrance--signboard.mp3","assets/audio/sentences/fruitShop/fruitentrance--signboard.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitentrance--signboard.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","word","aisle","aisle","fruitentrance--aisle.mp3","assets/audio/words/fruitShop/fruitentrance--aisle.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--aisle.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","sentence","aisle","The aisle is between the fruit stands.","fruitentrance--aisle.mp3","assets/audio/sentences/fruitShop/fruitentrance--aisle.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitentrance--aisle.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","word","fresh","fresh","fruitentrance--fresh.mp3","assets/audio/words/fruitShop/fruitentrance--fresh.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--fresh.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","hotspot","sentence","fresh","The fruit smells fresh.","fruitentrance--fresh.mp3","assets/audio/sentences/fruitShop/fruitentrance--fresh.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitentrance--fresh.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","action","word","browse","browse","fruitentrance--browse.mp3","assets/audio/words/fruitShop/fruitentrance--browse.mp3","deploy-cn/assets/audio/words/fruitShop/fruitentrance--browse.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitEntrance","action","sentence","browse","I browse the fruit shop.","fruitentrance--browse.mp3","assets/audio/sentences/fruitShop/fruitentrance--browse.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitentrance--browse.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","word","apple","apple","fruitstand--apple.mp3","assets/audio/words/fruitShop/fruitstand--apple.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--apple.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","sentence","apple","The apple is red and sweet.","fruitstand--apple.mp3","assets/audio/sentences/fruitShop/fruitstand--apple.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitstand--apple.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","word","orange","orange","fruitstand--orange.mp3","assets/audio/words/fruitShop/fruitstand--orange.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--orange.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","sentence","orange","The orange smells sweet.","fruitstand--orange.mp3","assets/audio/sentences/fruitShop/fruitstand--orange.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitstand--orange.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","word","pear","pear","fruitstand--pear.mp3","assets/audio/words/fruitShop/fruitstand--pear.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--pear.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","sentence","pear","The pear is yellow and soft.","fruitstand--pear.mp3","assets/audio/sentences/fruitShop/fruitstand--pear.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitstand--pear.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","word","grapes","grapes","fruitstand--grapes.mp3","assets/audio/words/fruitShop/fruitstand--grapes.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--grapes.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","sentence","grapes","The grapes are small and sweet.","fruitstand--grapes.mp3","assets/audio/sentences/fruitShop/fruitstand--grapes.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitstand--grapes.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","word","display","display","fruitstand--display.mp3","assets/audio/words/fruitShop/fruitstand--display.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--display.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","sentence","display","The fruit is on display.","fruitstand--display.mp3","assets/audio/sentences/fruitShop/fruitstand--display.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitstand--display.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","word","crate","crate","fruitstand--crate.mp3","assets/audio/words/fruitShop/fruitstand--crate.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--crate.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","hotspot","sentence","crate","The apples are in a wooden crate.","fruitstand--crate.mp3","assets/audio/sentences/fruitShop/fruitstand--crate.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitstand--crate.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","action","word","pick","pick","fruitstand--pick.mp3","assets/audio/words/fruitShop/fruitstand--pick.mp3","deploy-cn/assets/audio/words/fruitShop/fruitstand--pick.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","fruitStand","action","sentence","pick","I pick a red apple.","fruitstand--pick.mp3","assets/audio/sentences/fruitShop/fruitstand--pick.mp3","deploy-cn/assets/audio/sentences/fruitShop/fruitstand--pick.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","word","recommendation","recommendation","askforhelp--recommendation.mp3","assets/audio/words/fruitShop/askforhelp--recommendation.mp3","deploy-cn/assets/audio/words/fruitShop/askforhelp--recommendation.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","askForHelp","hotspot","sentence","recommendation","The shopkeeper gives me a recommendation.","askforhelp--recommendation.mp3","assets/audio/sentences/fruitShop/askforhelp--recommendation.mp3","deploy-cn/assets/audio/sentences/fruitShop/askforhelp--recommendation.mp3","false","Planned stable path; audio has not been generated."
